iteration,style_loss,content_loss,total_loss,inference_time,ssim,psnr,lpips
159,537933300.0,3189235.0,541122560.0,1370.283842086792,0.17510317,16.09518308050346,0.0
160,532923420.0,3191663.0,536115070.0,1335.991621017456,0.1751103,16.086654651801073,0.0
161,527574080.0,3194797.0,530768860.0,1315.7260417938232,0.1751213,16.078269377487494,0.0
162,521997250.0,3198165.5,525195420.0,1339.226007461548,0.17513557,16.070037992147267,0.0
163,516484640.0,3201240.0,519685900.0,1335.097074508667,0.17515115,16.06195562297109,0.0
164,511170600.0,3203462.8,514374050.0,1345.4744815826416,0.17516653,16.054019123804267,0.0
165,505985730.0,3204552.5,509190270.0,1319.1399574279783,0.17518039,16.046215744508334,0.0
166,500816960.0,3204494.8,504021440.0,1319.8282718658447,0.17519283,16.03853461200216,0.0
167,495690180.0,3203512.5,498893700.0,1301.481008529663,0.17520435,16.03095674431258,0.0
168,490807200.0,3202234.8,494009440.0,1307.9867362976074,0.17521606,16.02346772744381,0.0
169,486201380.0,3201157.8,489402530.0,1272.252082824707,0.17522974,16.016059109283272,0.0
170,481678620.0,3201067.8,484879680.0,1334.6636295318604,0.17524652,16.00872823272215,0.0
171,476938000.0,3202239.0,480140220.0,1304.9805164337158,0.1752671,16.001477094596606,0.0
172,471879900.0,3204746.2,475084640.0,1294.1479682922363,0.17529166,15.99431473371044,0.0
173,466714620.0,3208293.0,469922900.0,1280.787467956543,0.17531963,15.987256731444916,0.0
174,461806100.0,3212286.2,465018400.0,1286.5314483642578,0.17535026,15.980317447245318,0.0
175,457260860.0,3215920.5,460476800.0,1358.3548069000244,0.17538244,15.973511727273674,0.0
176,452875780.0,3218579.0,456094370.0,1347.9492664337158,0.17541546,15.96684741241126,0.0
177,448370500.0,3219890.5,451590400.0,1313.1306171417236,0.17544895,15.960321133749236,0.0
178,443620000.0,3219725.5,446839700.0,1334.9955081939695,0.17548269,15.95392030301876,0.0
