iteration,style_loss,content_loss,total_loss,inference_time,ssim,psnr,lpips
72,0.0022636485286056,1.5342676162719726,1.5365312382020058,1707.1621704101562,0.8110856864,75.36284662466942,0.1728264647171885
73,0.0022641400418554,1.5555768887201944,1.5578410017940527,1705.5175495147705,0.8084618876,75.09291595733785,0.1752268321421062
74,0.0022646315551052,1.5768861611684164,1.5791507653860997,1703.8729286193848,0.8058380888,74.8229852900063,0.1776271995670238
75,0.002265123068355,1.5981954336166382,1.6004605289781466,1702.228307723999,0.80321429,74.55305462267475,0.1800275669919415
76,0.0022656145816047,1.61950470606486,1.6217702925701938,1700.5836868286133,0.8005904911999999,74.2831239553432,0.1824279344168592
77,0.0022661060948545,1.6408139785130818,1.6430800561622407,1698.9390659332275,0.7979666924,74.01319328801164,0.1848283018417769
78,0.0022665976081043,1.6621232509613038,1.6643898197542877,1697.2944450378418,0.7953428936,73.74326262068008,0.1872286692666946
79,0.0022670891213541,1.6834325234095255,1.6856995833463346,1695.649824142456,0.7927190948,73.47333195334853,0.1896290366916122
80,0.0022675806346038,1.704741795857747,1.7070093469383818,1694.0052032470703,0.790095296,73.20340128601697,0.1920294041165299
81,0.0022680721478536,1.726051068305969,1.7283191105304287,1692.3605823516846,0.7874714972,72.93347061868542,0.1944297715414476
82,0.0022685636611034,1.747360340754191,1.7496288741224757,1690.7159614562988,0.7848476984,72.66353995135387,0.1968301389663653
83,0.0022690551743532,1.768669613202413,1.7709386377145226,1689.071340560913,0.7822238995999999,72.39360928402232,0.1992305063912829
84,0.0022695466876029,1.789978885650635,1.7922484013065696,1687.4267196655271,0.7796001008,72.12367861669077,0.2016308738162006
85,0.0022700382008527,1.811288158098857,1.8135581648986168,1685.7820987701416,0.776976302,71.8537479493592,0.2040312412411183
86,0.0022705297141025,1.8325974305470785,1.834867928490664,1684.137477874756,0.7743525032,71.58381728202765,0.206431608666036
87,0.0022710212273523,1.8539067029953,1.8561776920827109,1682.49285697937,0.7717287044,71.31388661469609,0.2088319760909537
88,0.002271512740602,1.875215975443522,1.8774874556747576,1680.8482360839844,0.7691049056,71.04395594736454,0.2112323435158713
89,0.0022720042538518,1.896525247891744,1.8987972192668048,1679.2036151885986,0.7664811067999999,70.77402528003299,0.213632710940789
90,0.0022724957671016,1.9178345203399656,1.920106982858852,1677.558994293213,0.763857308,70.50409461270144,0.2160330783657067
91,0.0022729872803514,1.939143792788188,1.941416746450899,1675.9143733978271,0.7612335092,70.23416394536989,0.2184334457906244
92,0.0022734787936011,1.9604530652364092,1.9627265100429456,1674.2697525024414,0.7586097104,69.96423327803832,0.220833813215542
93,0.0022739703068509,1.9817623376846316,1.9840362736349928,1672.6251316070557,0.7559859116,69.69430261070677,0.2232341806404597
94,0.0022744618201007,2.003071610132853,2.0053460372270395,1670.98051071167,0.7533621128,69.4243719433752,0.2256345480653774
95,0.0022749533333505,2.024380882581075,2.0266558008190865,1669.3358898162842,0.750738314,69.15444127604366,0.2280349154902951
96,0.0022754448466002,2.045690155029297,2.0479655644111334,1667.6912689208984,0.7481145151999999,68.8845106087121,0.2304352829152128
97,0.00227593635985,2.0669994274775187,2.069275328003181,1666.0466480255127,0.7454907164,68.61457994138055,0.2328356503401304
98,0.0022764278730998,2.0883086999257405,2.090585091595228,1664.402027130127,0.7428669176,68.344649274049,0.2352360177650481
99,0.0022769193863496,2.1096179723739623,2.1118948551872747,1662.7574062347412,0.7402431188,68.07471860671744,0.2376363851899658
100,0.0022774108995993,2.130927244822184,2.1332046187793217,1661.1127853393557,0.73761932,67.80478793938589,0.2400367526148835
101,0.0022779024128491,2.152236517270406,2.1545143823713686,1659.4681644439695,0.7349955212,67.53485727205432,0.2424371200398012
102,0.0022783939260989,2.173545789718628,2.175824145963416,1657.823543548584,0.7323717223999999,67.26492660472277,0.2448374874647188
103,0.0022788854393487,2.19485506216685,2.1971339095554625,1656.1789226531982,0.7297479236,66.99499593739122,0.2472378548896365
104,0.0022793769525984,2.216164334615072,2.218443673147509,1654.5343017578125,0.7271241248,66.72506527005967,0.2496382223145542
105,0.0022798684658482,2.237473607063293,2.2397534367395564,1652.8896808624268,0.724500326,66.45513460272812,0.2520385897394719
106,0.002280359979098,2.2587828795115152,2.261063200331604,1651.245059967041,0.7218765272000001,66.18520393539656,0.2544389571643896
107,0.0022808514923478,2.280092151959737,2.2823729639236507,1649.6004390716553,0.7192527284,65.91527326806501,0.2568393245893072
108,0.0022813430055975,2.301401424407959,2.3036827275156977,1647.9558181762695,0.7166289295999999,65.64534260073344,0.2592396920142249
109,0.0022818345188473,2.3227106968561806,2.3249924911077446,1646.3111972808838,0.7140051307999999,65.37541193340189,0.2616400594391426
110,0.0022823260320971,2.344019969304403,2.346302254699792,1644.666576385498,0.711381332,65.10548126607034,0.2640404268640603
111,0.0022828175453469,2.3653292417526246,2.3676120182918385,1643.0219554901123,0.7087575332,64.83555059873879,0.266440794288978
112,0.0022833090585966,2.3866385142008464,2.388921781883885,1641.3773345947266,0.7061337344,64.56561993140724,0.2688411617138956
113,0.0022838005718464,2.407947786649068,2.4102315454759324,1639.7327136993408,0.7035099356,64.29568926407568,0.2712415291388133
114,0.0022842920850962,2.42925705909729,2.4315413090679794,1638.088092803955,0.7008861368,64.02575859674413,0.273641896563731
115,0.002284783598346,2.450566331545512,2.4528510726600268,1636.443471908569,0.6982623379999999,63.755827929412575,0.2760422639886487
116,0.0022852751115957,2.471875603993733,2.4741608362520737,1634.7988510131836,0.6956385392,63.48589726208102,0.2784426314135663
117,0.0022857666248455,2.493184876441956,2.4954705998441207,1633.154230117798,0.6930147404,63.21596659474946,0.280842998838484
118,0.0022862581380953,2.514494148890177,2.516780363436168,1631.509609222412,0.6903909416,62.94603592741791,0.2832433662634017
119,0.0022867496513451,2.5358034213383998,2.5380901270282146,1629.8649883270264,0.6877671428000001,62.67610526008635,0.2856437336883194
120,0.0022872411645948,2.557112693786621,2.559399890620261,1628.2203674316406,0.685143344,62.4061745927548,0.2880441011132371
121,0.0022877326778446,2.578421966234843,2.5807096542123085,1626.5757465362549,0.6825195451999999,62.13624392542325,0.2904444685381547
122,0.0022882241910944,2.5997312386830647,2.6020194178043554,1624.9311256408691,0.6798957464,61.86631325809169,0.2928448359630724
123,0.0022887157043442,2.6210405111312864,2.6233291813964024,1623.2865047454834,0.6772719476,61.596382590760136,0.2952452033879901
124,0.0022892072175939,2.642349783579508,2.6446389449884498,1621.6418838500977,0.6746481488,61.32645192342858,0.2976455708129077
125,0.0022896987308437,2.6636590560277305,2.6659487085804967,1619.997262954712,0.67202435,61.05652125609703,0.3000459382378255
126,0.0022901902440935,2.684968328475952,2.687258472172544,1618.3526420593262,0.6694005512,60.78659058876547,0.3024463056627431
127,0.0022906817573433,2.706277600924174,2.7085682357645906,1616.7080211639404,0.6667767524,60.51665992143392,0.3048466730876608
128,0.002291173270593,2.727586873372396,2.7298779993566376,1615.0634002685547,0.6641529535999999,60.24672925410236,0.3072470405125785
129,0.0022916647838428,2.7488961458206176,2.7511877629486845,1613.418779373169,0.6615291548,59.976798586770805,0.3096474079374962
130,0.0022921562970926,2.77020541826884,2.7724975265407314,1611.7741584777832,0.658905356,59.70686791943925,0.3120477753624138
131,0.0022926478103424,2.791514690717061,2.7938072901327784,1610.1295375823977,0.6562815572,59.4369372521077,0.3144481427873315
132,0.0022931393235921,2.8128239631652834,2.8151170537248253,1608.4849166870115,0.6536577584000001,59.16700658477615,0.3168485102122492
133,0.0022936308368419,2.834133235613505,2.8364268173168727,1606.840295791626,0.6510339596,58.89707591744459,0.3192488776371669
134,0.0022941223500917,2.855442508061727,2.85773658090892,1605.1956748962402,0.6484101607999999,58.62714525011304,0.3216492450620846
135,0.0022946138633415,2.8767517805099487,2.879046344500966,1603.5510540008545,0.645786362,58.35721458278148,0.3240496124870022
136,0.0022951053765912,2.8980610529581705,2.9003561080930136,1601.9064331054688,0.6431625632,58.08728391544993,0.3264499799119199
137,0.002295596889841,2.9193703254063923,2.9216658716850605,1600.261812210083,0.6405387644,57.81735324811837,0.3288503473368376
138,0.0022960884030908,2.940679597854614,2.9429756352771075,1598.6171913146973,0.6379149656,57.547422580786815,0.3312507147617552
139,0.0022965799163406,2.961988870302836,2.9642853988691544,1596.9725704193115,0.6352911668,57.27749191345527,0.3336510821866729
140,0.0022970714295903,2.983298142751058,2.9855951624612014,1595.3279495239258,0.632667368,57.00756124612371,0.3360514496115906
141,0.0022975629428401,3.00460741519928,3.0069049260532483,1593.68332862854,0.6300435691999999,56.73763057879216,0.3384518170365083
142,0.0022980544560899,3.0259166876475017,3.028214689645296,1592.0387077331543,0.6274197704,56.4676999114606,0.340852184461426
143,0.0022985459693397,3.0472259600957234,3.0495244532373427,1590.3940868377686,0.6247959716,56.19776924412905,0.3432525518863437
144,0.0022990374825894,3.068535232543945,3.0708342168293896,1588.7494659423828,0.6221721728,55.92783857679749,0.3456529193112613
145,0.0022995289958392,3.089844504992167,3.092143980421437,1587.104845046997,0.6195483740000001,55.65790790946593,0.348053286736179
146,0.002300020509089,3.111153777440389,3.1134537440134835,1585.460224151611,0.6169245752,55.38797724213438,0.3504536541610967
147,0.0023005120223388,3.132463049888611,3.1347635076055305,1583.8156032562256,0.6143007763999999,55.118046574802825,0.3528540215860144
148,0.0023010035355885,3.153772322336833,3.1560732711975774,1582.1709823608398,0.6116769776,54.84811590747128,0.3552543890109321
149,0.0023014950488383,3.1750815947850546,3.1773830347896244,1580.526361465454,0.6090531788,54.57818524013972,0.3576547564358497
150,0.0023019865620881,3.1963908672332764,3.1986927983816718,1578.8817405700684,0.60642938,54.30825457280817,0.3600551238607674
151,0.0023024780753379,3.217700139681498,3.2200025619737187,1577.2371196746826,0.6038055812,54.03832390547661,0.3624554912856851
152,0.0023029695885876,3.23900941212972,3.2413123255657657,1575.5924987792969,0.6011817824,53.76839323814505,0.3648558587106028
153,0.0023034611018374,3.2603186845779417,3.2626220891578126,1573.9478778839111,0.5985579836,53.4984625708135,0.3672562261355204
154,0.0023039526150872,3.2816279570261635,3.2839318527498595,1572.3032569885254,0.5959341847999999,53.22853190348194,0.3696565935604381
155,0.002304444128337,3.3029372294743857,3.3052416163419065,1570.6586360931396,0.593310386,52.95860123615039,0.3720569609853558
156,0.0023049356415867,3.3242465019226075,3.326551379933953,1569.014015197754,0.5906865872,52.68867056881884,0.3744573284102735
157,0.0023054271548365,3.3455557743708293,3.3478611435260004,1567.3693943023682,0.5880627884,52.418739901487285,0.3768576958351912
158,0.0023059186680863,3.366865046819051,3.369170907118048,1565.7247734069824,0.5854389896,52.14880923415573,0.3792580632601088
159,0.0023064101813361,3.388174319267273,3.3904806707100943,1564.080152511597,0.5828151908,51.87887856682418,0.3816584306850265
160,0.0023069016945858,3.409483591715494,3.4117904343021417,1562.435531616211,0.5801913919999999,51.60894789949262,0.3840587981099442
161,0.0023073932078356,3.4307928641637164,3.4331001978941886,1560.7909107208252,0.5775675932,51.33901723216106,0.3864591655348618
162,0.0023078847210854,3.4521021366119387,3.454409961486236,1559.1462898254397,0.5749437944,51.06908656482951,0.3888595329597796
163,0.0023083762343352,3.4734114090601604,3.4757197250782825,1557.5016689300537,0.5723199956,50.799155897497954,0.3912599003846972
164,0.0023088677475849,3.494720681508382,3.497029488670329,1555.857048034668,0.5696961968,50.5292252301664,0.3936602678096149
165,0.0023093592608347,3.516029953956604,3.5183392522623764,1554.2124271392822,0.567072398,50.259294562834846,0.3960606352345326
166,0.0023098507740845,3.537339226404826,3.539649015854424,1552.5678062438965,0.5644485992,49.989363895503296,0.3984610026594503
167,0.0023103422873343,3.558648498853048,3.5609587794464703,1550.9231853485107,0.5618248003999999,49.71943322817174,0.4008613700843679
168,0.002310833800584,3.5799577713012694,3.5822685430385173,1549.278564453125,0.5592010016,49.44950256084019,0.4032617375092856
169,0.0023113253138338,3.601267043749491,3.603578306630564,1547.6339435577393,0.5565772028,49.17957189350863,0.4056621049342033
170,0.0023118168270836,3.622576316197714,3.624888070222612,1545.9893226623535,0.553953404,48.90964122617707,0.408062472359121
171,0.0023123083403334,3.643885588645935,3.6461978338146586,1544.3447017669678,0.5513296052,48.63971055884552,0.4104628397840387
172,0.0023127998535831,3.665194861094157,3.6675075974067055,1542.700080871582,0.5487058064,48.36977989151397,0.4128632072089563
173,0.0023132913668329,3.6865041335423783,3.688817360998753,1541.0554599761963,0.5460820075999999,48.099849224182414,0.415263574633874
174,0.0023137828800827,3.707813405990601,3.7101271245908,1539.4108390808103,0.5434582088,47.829918556850856,0.4176639420587917
175,0.0023142743933325,3.7291226784388223,3.7314368881828464,1537.7662181854248,0.54083441,47.559987889519306,0.4200643094837094
176,0.0023147659065822,3.750431950887044,3.752746651774893,1536.121597290039,0.5382106112,47.29005722218775,0.422464676908627
177,0.002315257419832,3.7717412233352654,3.77405641536694,1534.476976394653,0.5355868124000001,47.02012655485619,0.4248650443335448
178,0.0023157489330818,3.793050495783488,3.795366178958987,1532.8323554992676,0.5329630136,46.75019588752464,0.4272654117584624
179,0.0023162404463316,3.81435976823171,3.8166759425510346,1531.1877346038818,0.5303392148,46.48026522019308,0.4296657791833801
180,0.0023167319595813,3.835669040679932,3.8379857061430815,1529.543113708496,0.5277154159999999,46.21033455286153,0.4320661466082978
181,0.0023172234728311,3.8569783131281534,3.859295469735129,1527.8984928131104,0.5250916172,45.940403885529975,0.4344665140332154
182,0.0023177149860809,3.878287585576375,3.880605233327176,1526.2538719177246,0.5224678184,45.67047321819842,0.4368668814581331
183,0.0023182064993306,3.899596858024597,3.9019149969192224,1524.6092510223389,0.5198440196,45.40054255086687,0.4392672488830508
184,0.0023186980125804,3.9209061304728183,3.923224760511269,1522.9646301269531,0.5172202208,45.13061188353531,0.4416676163079684
185,0.0023191895258302,3.942215402921041,3.944534524103316,1521.3200092315674,0.514596422,44.86068121620376,0.4440679837328862
186,0.00231968103908,3.963524675369263,3.9658442876953632,1519.6753883361816,0.5119726231999999,44.5907505488722,0.4464683511578038
187,0.0023201725523297,3.984833947817485,3.98715405128741,1518.030767440796,0.5093488244,44.32081988154065,0.4488687185827215
188,0.0023206640655795,4.006143220265706,4.008463814879457,1516.3861465454102,0.5067250256,44.05088921420909,0.4512690860076392
189,0.0023211555788293,4.027452492713929,4.029773578471504,1514.7415256500244,0.5041012268,43.78095854687754,0.4536694534325569
190,0.0023216470920791,4.04876176516215,4.051083342063551,1513.096904754639,0.5014774280000001,43.51102787954599,0.4560698208574745
191,0.0023221386053288,4.070071037610372,4.072393105655598,1511.452283859253,0.4988536292,43.241097212214434,0.4584701882823922
192,0.0023226301185786,4.091380310058594,4.093702869247645,1509.8076629638672,0.4962298304,42.97116654488288,0.4608705557073099
193,0.0023231216318284,4.112689582506816,4.115012632839693,1508.1630420684814,0.4936060315999999,42.70123587755132,0.4632709231322276
194,0.0023236131450782,4.1339988549550375,4.13632239643174,1506.5184211730957,0.4909822328,42.43130521021977,0.4656712905571453
195,0.0023241046583279,4.155308127403259,4.157632160023787,1504.87380027771,0.488358434,42.16137454288821,0.4680716579820629
196,0.0023245961715777,4.176617399851481,4.178941923615834,1503.2291793823242,0.4857346352,41.89144387555666,0.4704720254069806
197,0.0023250876848275,4.197926672299703,4.200251687207881,1501.5845584869385,0.4831108363999999,41.6215132082251,0.4728723928318983
198,0.0023255791980773,4.219235944747925,4.221561450799928,1499.9399375915527,0.4804870376,41.35158254089355,0.475272760256816
199,0.002326070711327,4.240545217196146,4.242871214391975,1498.295316696167,0.4778632388,41.081651873562,0.4776731276817336
200,0.0023265622245768,4.261854489644368,4.264180977984021,1496.6506958007812,0.4752394399999999,40.811721206230445,0.4800734951066513
201,0.0023270537378266,4.28316376209259,4.285490741576068,1495.0060749053955,0.4726156412,40.54179053889889,0.482473862531569
202,0.0023275452510764,4.304473034540812,4.306800505168115,1493.3614540100098,0.4699918424,40.27185987156733,0.4848742299564867
203,0.0023280367643261,4.3257823069890335,4.328110268760162,1491.716833114624,0.4673680435999999,40.00192920423578,0.4872745973814044
204,0.0023285282775759,4.347091579437256,4.349420032352209,1490.0722122192385,0.4647442448,39.73199853690422,0.489674964806322
205,0.0023290197908257,4.368400851885478,4.370729795944256,1488.4275913238523,0.462120446,39.46206786957267,0.4920753322312397
206,0.0023295113040755,4.3897101243337,4.392039559536303,1486.7829704284668,0.4594966471999999,39.19213720224111,0.4944756996561574
207,0.0023300028173252,4.411019396781922,4.41334932312835,1485.138349533081,0.4568728484,38.92220653490956,0.496876067081075
208,0.002330494330575,4.432328669230143,4.434659086720397,1483.4937286376953,0.4542490496,38.652275867578005,0.4992764345059928
209,0.0023309858438248,4.453637941678365,4.455968850312444,1481.8491077423096,0.4516252508,38.38234520024645,0.5016768019309105
210,0.0023314773570746,4.474947214126587,4.477278613904491,1480.2044868469238,0.4490014519999999,38.1124145329149,0.5040771693558281
211,0.0023319688703243,4.496256486574809,4.498588377496539,1478.559865951538,0.4463776532,37.84248386558334,0.5064775367807458
212,0.0023324603835741,4.517565759023031,4.519898141088586,1476.9152450561523,0.4437538544,37.57255319825179,0.5088779042056635
213,0.0023329518968239,4.538875031471252,4.541207904680633,1475.2706241607666,0.4411300555999999,37.30262253092023,0.5112782716305811
214,0.0023334434100737,4.560184303919474,4.56251766827268,1473.6260032653809,0.4385062568,37.03269186358868,0.5136786390554988
215,0.0023339349233234,4.581493576367696,4.583827431864727,1471.9813823699951,0.435882458,36.76276119625712,0.5160790064804165
216,0.0023344264365732,4.602802848815918,4.6051371954567735,1470.3367614746094,0.4332586591999999,36.492830528925566,0.5184793739053342
217,0.002334917949823,4.624112121264139,4.62644695904882,1468.6921405792236,0.4306348604,36.222899861594016,0.5208797413302518
218,0.0023354094630728,4.645421393712361,4.647756722640867,1467.047519683838,0.4280110616,35.95296919426246,0.5232801087551695
219,0.0023359009763225,4.666730666160584,4.669066486232914,1465.402898788452,0.4253872627999999,35.68303852693091,0.5256804761800873
220,0.0023363924895723,4.688039938608806,4.690376249824961,1463.7582778930664,0.422763464,35.41310785959935,0.528080843605005
221,0.0023368840028221,4.709349211057027,4.711686013417008,1462.113656997681,0.4201396652,35.1431771922678,0.5304812110299226
222,0.0023373755160719,4.730658483505249,4.732995777009055,1460.469036102295,0.4175158663999999,34.87324652493624,0.5328815784548403
223,0.0023378670293216,4.751967755953471,4.754305540601102,1458.8244152069092,0.4148920675999999,34.60331585760469,0.535281945879758
224,0.0023383585425714,4.773277028401693,4.775615304193149,1457.1797943115234,0.4122682688,34.333385190273134,0.5376823133046756
225,0.0023388500558212,4.7945863008499146,4.796925067785196,1455.5351734161377,0.40964447,34.063454522941576,0.5400826807295933
226,0.002339341569071,4.815895573298136,4.818234831377243,1453.890552520752,0.4070206711999999,33.793523855610026,0.542483048154511
227,0.0023398330823207,4.837204845746358,4.83954459496929,1452.2459316253662,0.4043968724,33.52359318827847,0.5448834155794287
